name,x,y,label_x,label_y
Alexander J. Wright,12.685421774551143,3.7873911470037043,12.674007644520772,3.7944001554264
Alexander J. Wright & Andrew Simon,20.18843003966639,14.825000404444918,20.167588830298776,14.83566803279377
"Alison, Laura and Malcolm Colwell",-19.59318525982101,-0.7294626612807725,-19.599422778161596,-0.7781184090544989
Andrew Simon,-2.0628617124332345,7.744000642991518,-2.1008236029802823,7.750621981720637
Andrew Simon & Alexander J. Wright,-4.7857669779661345,-19.44761367429253,-4.720698299005979,-19.438300171876282
Andrew Simon & Austin Baines,-5.894505285104316,-19.416935644761704,-5.858266425155166,-19.459568898186838
Andrew Simon & Frank Lomer,19.498326837222955,-1.6989947205334253,19.464633579726854,-1.6703337513415129
Andrew Simon & Kevin Toomer,26.93557020381785,-16.957284267225454,26.923483658758876,-16.933759140852622
Andrew Simon & Quirin Hohendorf,4.187122119172211,-17.673679995520537,4.1731224585635145,-17.604691414685902
Andrew Simon & Ryan Batten,-1.2683136166200761,-19.361578987110182,-1.2449146630699865,-19.35687789748891
"Andrew Simon, Quentin Cronk, Diana Percy, Carmen Lea, Jessica Duncan & Harley Gordon",-21.033549783728,-1.9207459258054662,-21.036050855722152,-1.9193439199799263
Audrey Irvine-Broque,-8.05075454019624,-18.2710186316576,-8.043154984776397,-18.268121056635128
Barbara Irving,-8.249033765855678,26.852205602407235,-8.249890168516139,26.854298589334245
Barbara Rennie,13.133822134144198,-29.93151300209918,13.132536020425459,-29.986967185359312
Brian Starzomski,-7.842340125764899,-14.199496725241188,-7.801282057244466,-14.249630537000455
Caitlin Robinson,-0.40827383094758074,-16.752735854112043,-0.4150469605173588,-16.75506202311578
Caitlin Robinson & Andrew Simon,15.181945905659882,-27.578532449320733,15.227440023792768,-27.595964470737727
Chessi Miltner,1.4969221121645637,-18.771206431478035,1.450459528037657,-18.76956433572631
Christopher Heffley,16.625812260768537,24.76825615131219,16.64335067325762,24.704919900114376
Colleen Doty,2.8892478306121205,-18.391817734128544,2.892963457927459,-18.43677868176435
Corinne Risler,-3.6791148534093607,-19.491382188914912,-3.6726366063470417,-19.524426692083075
David Clements,11.925124282834187,-31.33778061804593,11.936513467316983,-31.30819887141412
David Deforest Berman,-9.671875322646782,-32.37636183151095,-9.68694502624006,-32.409316531723654
Ed Andrusiak,21.851344489706513,-5.85072174553717,21.84134826819643,-5.874707164144466
Emma Harrower,-21.197704772023435,-10.350067982595565,-21.228262033516646,-10.347671768035344
Emma Menchions,28.68478898988195,-17.4498302049948,28.652635253087684,-17.459512595849553
Eric Hagen,33.05968014886665,3.862101741532882,33.06878600810877,3.866494256892921
Felix Erhard,-10.891363213435016,0.612984991685444,-10.877916920076133,0.6821368511468147
Ian Guthrie,-20.55447426540546,15.666840211715366,-20.552884138603545,15.633102101577618
Isaac Bibb,23.681905670458036,-24.059376036422332,23.709573694494427,-24.068540125619627
Jason Headley,4.8832104518469,33.74318593835492,4.944712992415715,33.72768315486261
Jean Buchanan,-2.5227130281351355,-19.501797610829176,-2.5374439631168317,-19.456425748024202
Jenny Sterling & Andrew Simon,1.3926433603397526,-33.38785648128038,1.3233682940705283,-33.41094102896709
Jonah Timms,31.593726427021362,-11.780794712572412,31.62389858275523,-11.783257319685683
Judith Holm,-18.827468798792367,2.0783214138385553,-18.84874482166984,2.1019354222682365
Justine Apostolopoulos,32.90105546310386,-4.378188018149999,32.88041520460984,-4.409945734228451
KGW,32.40033989349627,-8.881078452605829,32.43110703458717,-8.83142317813357
Karolle Wall,-18.324291865365087,5.825700084403618,-18.332835055576616,5.845972956867845
Kath Quayle,29.004260818203967,-11.6520130099699,28.96763928683633,-11.68423920825581
Katie Kushneryk,17.30054596647583,-27.90927470680974,17.305985070868307,-27.89563737253801
Kendall McLaughlin,-7.089556750169583,-19.253924491409162,-7.093723491042755,-19.260323705706153
Kevin Toomer,12.686717854943883,24.997688199823166,12.68689078052088,25.007085062982995
Kevin Toomer & Andrew Simon,-19.745530487357335,16.79857124383583,-19.733972075323546,16.79587198792536
Kiara Gannon,-6.5947044906663885,27.21580700999916,-6.605824291620161,27.24792249110251
Kris Krüg,-5.657603243368265,-23.508992460802187,-5.6382719469127,-23.549525472373286
Kristian Sigvardsen,4.574008437976373,-11.183807748709427,4.5673938411218105,-11.199486249625304
Larissa Marie,31.575588249891236,8.205196899722823,31.58554170880871,8.197721179390161
Larry Halverson,-14.222469979267245,5.9276650643941045,-14.189564808872765,5.897791102648564
Lauren Magner,4.193141711914288,0.08780321828167814,4.206197156639302,0.05660456696869232
Liam Ragan,7.7387647251020475,-32.73297909979061,7.728986777536111,-32.733518507007915
Madeline Hart,31.922048638658147,1.9586375220331347,31.95651286721168,1.9546722680474327
Marlin Stewart,18.45860472657265,-26.33303880910228,18.488409842251514,-26.409519092344794
Michael Butler,-14.213213659312288,25.967277186097085,-14.196761750527045,25.998494389768666
Myung Jin (John) Kang,2.088185858181933,-15.910908175246778,2.095347810235276,-15.903416403167222
Nancy Woodham,11.84257739391869,-9.134739205389629,11.823740211637508,-9.06225298419518
Paul Abell,11.127489191245951,-9.919605596600647,11.168308764701852,-9.899049649459114
Paz Touchburn,-4.955997953049388,-33.2396236019763,-4.974005740663801,-33.253032381245156
"Quentin Cronk, Diana Percy, Carmen Lea, Harley Gordon, Jessica Duncan & Andrew Simon",-18.821576016088727,17.83762901905616,-18.75595602629823,17.921550753464903
Roanan DeMeyer,-1.8353444958461174,-21.51972114731423,-1.7893661770605618,-21.434754366596763
Ryan Batten,-18.08963009774032,-2.191160473447482,-18.096701108513333,-2.2277218279361874
Ryan Batten and Andrew Simon,-16.868609578648623,-12.490764735916343,-16.899402205657825,-12.476693777237681
Sarah Tweedale,-16.008016849584763,-4.492683959122001,-16.029329046495743,-4.4990213666809655
Shera Street,11.077068672893061,-12.515058595216923,11.084775184167757,-12.509447060820301
Sofia Silverman,29.920406947357293,13.42248602726972,29.913006191003422,13.429312309126784
Spencer Shields,30.40488747496845,-14.11351548981945,30.39446119698652,-14.151372503705522
Sylvie Hawkes,-21.690273045657474,4.024415175300741,-21.718821602675423,4.032982862708018
T. Abe Lloyd,-11.373823358559498,8.519195072835753,-11.375174190303765,8.571672493730008
Terry M,22.183447302274292,17.681517553715917,22.15990016819058,17.676594853591872
Tieg Mowbray,0.09127469389587972,-19.27223088133579,0.041236435798235625,-19.277118682656745
Tiffany Moser,29.281559323504226,15.394008402602074,29.270152527895593,15.435965562792198
Tyler Innes,2.0708395718915646,-21.1907164139323,2.0984094701633875,-21.163764526711812
Tyrel Froese & Andrew Simon,-29.753923850398227,-6.354158974273354,-29.771184259276477,-6.403613818824793
Tyson Ehlers,9.335717095964657,-12.95710508647119,9.353956025631408,-12.950248377273324
aanderson72,30.468409094178572,11.354701869933615,30.419872612929897,11.404308286973947
dreaming-magpie,22.05905250329876,-23.489696143206086,22.05738564433302,-23.44723785270851
dshrimpz,24.754014234857042,-19.241389549591595,24.769596450975346,-19.22879100147717
laijasmine,27.24673097110853,-19.52455288871852,27.25576557197353,-19.502916264505135
maplerice,20.61346095901554,-26.654737519099502,20.616631244840008,-26.69064557546516
newport1,31.432786129957307,-6.101457269525905,31.413564949708146,-6.0924533225194635
pblaeser,3.1716469405130945,-32.60597898714627,3.146155810132087,-32.63461245520191
salishsea,31.44764741262264,6.1673989363632975,31.416923548904492,6.153658394320389
scuddlebutt,20.928467403537894,-24.964396238197796,20.931996801450897,-24.93632812768441
Salicornia depressa,21.289722368655845,-19.659904119895383,21.2612981302303,-19.694010913246117
Zostera marina,16.132494477998176,-16.10490736297619,16.117777754687154,-16.096899815449998
Acmispon americanus var. americanus,15.06328360905798,0.5969114289582699,15.055600843292032,0.6097613901424161
Aira caryophyllea,9.9455733152485,0.4829329913862125,10.000889175405467,0.48458035048140136
Alopecurus geniculatus,6.373533295090357,5.83586990772406,6.353974798039493,5.890535572379123
Anthoxanthum odoratum,5.869930150902738,4.930948808860016,5.876991748071284,4.900278389002759
Bromus carinatus var. carinatus,10.436504848848786,0.7216381601988722,10.438843674335697,0.7398220680419402
Capsella bursa-pastoris,5.462504997834571,6.592281583390583,5.433649298810668,6.589613666367063
Cardamine oligosperma,10.800817990577452,-0.8990184033396403,10.798678747993744,-0.906843370654658
Comarum palustre,9.679488314822011,-2.0212474601687505,9.722824840574711,-2.0073247231531792
Echium vulgare,16.41390313584945,-3.08954662221378,16.427448257441824,-3.120158639934298
Elymus glaucus ssp. glaucus,-1.5860190866906712,-7.75196881002508,-1.584782099030883,-7.791372337520632
Erythranthe cf guttata,5.28759483168337,5.690927245043916,5.2749199267131806,5.676092818779414
Erythranthe sookensis,5.957433408554368,6.269677330615982,5.895835991908153,6.322230045108646
Festuca rubra ssp. pruinosa,15.932748822888101,-0.8765828555138654,15.966688939290526,-0.8749099122754898
Gaultheria shallon,12.792176811777036,-5.546128771798568,12.748357609649291,-5.536185739851731
Grindelia stricta,13.350554889416346,-4.918940210493226,13.372753314742665,-4.924635609623552
Hesperis matronalis,5.072776075418764,6.256539437682489,5.130049182495289,6.270654219641104
Hordeum murinum ssp. murinum,6.4032679448727725,6.342711507442499,6.359951150043618,6.314161121151985
Hyacinthoides × massartiana,6.0157144401448575,6.727516013625233,6.036767970206099,6.762253327622292
Juncus acuminatus,11.371253344006979,-7.2445288187162475,11.363387419324905,-7.226987660909007
Juncus bolanderi,10.498619480637931,-1.4732180184502361,10.451455155863567,-1.4974116031309872
Juncus dudleyi,14.855012238618011,-1.3272745273129651,14.809572209004559,-1.3256379299386054
Lapsana communis,10.181337561589272,-1.9424354359876324,10.133291476382034,-1.9209454874026586
Leucanthemum vulgare,10.7272459475786,0.17207101411222395,10.711318751913492,0.18880294357386204
Lupinus polyphyllus var. polyphyllus,14.973613448919417,1.297903795939952,14.92976078136954,1.3423618164162585
Luzula multiflora ssp. multiflora,5.59224985326909,6.0403362828020875,5.612887356458365,6.021946650155242
Moehringia macrophylla,9.98713032506011,1.3597052275785793,10.050133593275879,1.393189326043291
Myosotis arvensis,5.429754147891289,4.63795326542961,5.391143233610234,4.669049705727847
Myosotis discolor,6.202910697502197,5.299545137770891,6.226542862926452,5.294670643813805
Myosotis laxa,10.636566695331615,-0.3301827326803902,10.659637962561643,-0.3594605334650468
Myosotis scorpioides,9.425392092680323,-7.137672420534632,9.435358170048826,-7.170346776261168
Myosotis sylvatica,4.9036401423191505,5.23456538308729,4.87338884407084,5.248298991825639
Phragmites australis ssp. americanus,15.036724562419368,-0.06008802665018535,15.033140984220447,-0.06222182866181219
Poa howellii,14.625113326427524,-1.9993728401655018,14.616701466372417,-1.9459997601599583
Poa pratensis,4.803452119630173,5.748671051328274,4.8203418056267875,5.76472519014316
Polystichum munitum,12.321080474816519,-6.8033189893237775,12.309907312133404,-6.814477335578682
Quercus garryana var. garryana,-0.2678974763890437,6.054220941627364,-0.23858827478847508,6.02345467417245
Ranunculus repens,9.967819739776498,-0.2419893754281297,9.956582314043487,-0.25946142566628727
Raphanus raphanistrum,5.8932701530807945,5.62940654762032,5.9248514970481745,5.63969319940724
Silene latifolia,14.79483724031379,-0.6766155793750294,14.763361930113808,-0.6901436187867289
Sisymbrium officinale,4.977361768756431,4.762311989557282,4.939557111413688,4.777738893164202
Spergularia rubra,9.79821580913607,-1.2498410177877446,9.895447007184341,-1.259871159352838
Stellaria crispa,-1.3341776686733986,-8.059219037683208,-1.3466833963182117,-8.062385834947042
Stellaria sitchana,10.185481310460268,-0.8454813253020909,10.19442813820649,-0.8673966154863257
Symphyotrichum chilense,5.47729027636144,5.2324410049092105,5.496387366582455,5.289592312456471
Ulex europaeus,-1.1883904014895492,-1.4404565626112258,-1.2029038202608116,-1.430477910667114
Claytonia sibirica,13.375141936148792,0.49350609157163206,13.3906477974782,0.5004251007866156
Cerastium arvense ssp. strictum,-25.61186512654248,-12.972015898632144,-25.600796190720928,-13.022771771078666
Carex leporina,3.673521566500823,-26.004994528546423,3.6670601512715724,-25.985200771559942
Erythranthe nasuta,1.2894992958965104,17.208994679169752,1.2914580869022698,17.17828597150336
Symphyotrichum subspicatum,-17.388760631123546,-18.90312592549116,-17.3897826487357,-18.92987157272179
Eleocharis palustris,-5.384317185868488,16.99097021022869,-5.320463628898002,17.01852044535934
Juncus effusus ssp. pacificus,-5.897475866887838,16.77033920354828,-5.919715949776023,16.756758184153032
Salix prolixa,-9.916705411281168,26.255120126898042,-9.949585299293407,26.202668958497945
Agrostis pallens,6.7005321861658755,10.746338874186703,6.7016658381410075,10.799435997483384
Cardamine flexuosa,6.67748071229701,11.438872893344367,6.686795134780304,11.367550685582591
Festuca microstachys var. pauciflora,17.403989055625505,14.317908870857517,17.41708475999281,14.335093216753304
Glyceria elata,5.554462028131914,12.932047240411153,5.54071106815058,12.96256471788369
Medicago arabica,17.910981112818423,15.763568210366302,17.879081328799288,15.744639174366485
Melica harfordii,6.41857347334085,11.807064758664696,6.456469028623535,11.820393370207043
Montia howellii,6.180241689602316,11.329283173770982,6.1697521779637094,11.34245708542264
Myosurus minimus,6.147136928436119,12.556363084054114,6.121171542556517,12.58758177864155
Petrosedum rupestre,16.429793722341564,14.96709828138438,16.42270533527333,14.981621263022957
Petroselinum crispum,6.277156942017861,12.18123375592302,6.271241665187405,12.173887242550245
Poa infirma,16.08727321858242,15.74116365572111,16.12057082727383,15.768643417459316
Prunus × pugetensis,15.538616927973045,16.333124408926047,15.541159046738962,16.35714307962134
Rhinanthus minor,15.699488148359821,15.006346681675028,15.722109761915357,14.978249610650954
Sagina apetala,14.816238318928459,16.609403318281007,14.80125955841329,16.567379695261135
Sagina maxima ssp. maxima,15.155924940328669,15.734681835134088,15.162358299616116,15.739490161333883
Sanguisorba minor,16.406348279599655,14.163578939423916,16.39660770225493,14.155360068180661
Silene antirrhina,10.412106166388451,6.4649038073693825,10.414943672233658,6.435337633992513
Sisyrinchium idahoense var. idahoense,17.382122428359683,6.212793318265439,17.355261527620357,6.21531123865089
Torilis arvensis,6.336729722597129,10.892743808624964,6.29740567659729,10.853143912830356
Trifolium microcephalum,15.548985597199684,8.861486951866047,15.608901998742123,8.866323742405832
Typha angustifolia,0.6981471321095192,7.541647447184825,0.7161683968196917,7.522899595558568
Uropappus lindleyi,5.890632096707385,11.805176019924774,5.853093955858637,11.833890948150549
Veronica peregrina var. peregrina,5.671631478867542,12.371320755926488,5.653296501367129,12.444055430161335
Veronica persica,14.99197992803605,19.128533743867997,14.956415525498132,19.101054366557392
Vicia lathyroides,5.969295199335201,12.956940671519597,6.035259509801712,12.988670596647886
Wolffia columbiana,14.997878141736233,9.022133066753785,15.037250531029239,9.046887558586834
Yabea microcarpa,15.375101720264752,9.370656817373817,15.367147368563861,9.368550990644657
Agoseris heterophylla ssp. heterophylla,-3.4715411757654806,14.558424245525414,-3.4552453539885177,14.544814854303704
Alchemilla occidentalis,-3.921444288858665,15.907329435769917,-3.933874487296231,15.954588666975042
Bellis perennis,1.23624877625587,8.740690771270462,1.2219613694174027,8.680527036723374
Cynosurus echinatus,-10.652267602941835,8.987305853467214,-10.675925688077342,8.968010009719405
Draba verna,-3.8177441599305073,15.333659018527985,-3.8355826779542928,15.290553715218252
Fumaria reuteri,3.957474918212333,21.172863361788252,4.007002142232434,21.214722764956633
Gnaphalium palustre,-7.06785996632574,22.22494426134667,-7.069480810078303,22.219223158367324
Montia dichotoma,-4.180319267745543,14.472448399593354,-4.176741910652716,14.456708263609263
Montia linearis,-6.046302769287628,22.44326614951961,-6.038992146399655,22.538787483741597
Oemleria cerasiformis,-4.229626550758119,15.012934830851224,-4.192652274403558,15.011433712814595
Perideridia gairdneri,-3.345096684486831,15.82216895985066,-3.3605785994151747,15.808856480494665
Phacelia tanacetifolia,-6.686196914136067,20.877805467854007,-6.715972128647828,20.88680142535809
Prunus laurocerasus,-3.2948755800414338,15.14858594952092,-3.2446046720693382,15.101533210898271
Rubus bifrons,-4.819934992704499,15.279976051301496,-4.833169889211658,15.294685130581659
Rubus laciniatus,0.8666687196748526,8.809072117777225,0.8449767405766564,8.806187221744826
Rubus spectabilis,-4.424841680122913,13.936858928461147,-4.461929873689412,13.950914682137052
Shepherdia canadensis,-11.042791125395995,14.730151315402594,-11.08133259706553,14.700680196324459
Sherardia arvensis,1.5596076495450362,8.9143699947121,1.5423884451660965,8.883680479447662
Silene coronaria,-12.075571987000108,12.742763060673935,-12.057032412485112,12.72196062077565
Stellaria nitens,-5.386651746578046,15.150989586768105,-5.3533563024101545,15.127949899575322
Trifolium variegatum,-3.630336021455326,13.949022157053445,-3.6091083708402585,13.987993656053954
Triphysaria pusilla,-12.475183763792204,5.946947646879882,-12.486093482705062,5.994322013734124
Viola odorata,-4.153069288725189,13.427545995321745,-4.151276790603651,13.422839236730573
Daphne laureola,-2.507888840629724,17.826409208961387,-2.529026734540126,17.815641112143847
Agrostis gigantea,-17.146255114197903,7.398219019599958,-17.167771659045123,7.388347854687308
Alnus rubra,-16.021083385365554,12.66130759207208,-15.994543870396246,12.66338468640767
Amelanchier alnifolia,-2.0767521504272044,6.060457228699814,-2.1072199277853105,6.063364355710846
Athyrium filix-femina ssp. cyclosorum,-8.876790832361907,10.942531058134941,-8.818132013397133,10.951232089767908
Carex aquatilis var. dives,-16.173364792357287,6.36038657852262,-16.176074380176264,6.337986210291232
Carex canescens ssp. canescens,-8.022021378368002,11.192127302790466,-8.015585213569127,11.166720411125857
Carex echinata ssp. echinata,-1.2570999188145016,6.504795055259642,-1.2792557499566888,6.540707385172024
Carex livida,-14.984264858565588,10.61181283623542,-15.001496519258486,10.59535401540232
Carex obnupta,-8.063649308127532,10.25862773517023,-8.10315979209669,10.267719106026993
Ceanothus sanguineus,-14.751419265046245,11.263853279008355,-14.756907026697426,11.262144162994256
Cicuta douglasii,-0.714497865913026,6.067699538201342,-0.701928393765292,6.038964056436822
Clarkia amoena ssp. caurina,-6.495754555443268,10.647376345195305,-6.486025425118426,10.66510820247765
Drosera rotundifolia,-8.56648566068195,11.466175022791706,-8.589931755293593,11.471368168996495
Eriophorum chamissonis,-0.7720646822234869,7.175404201267651,-0.7957233413491069,7.2173977019540265
Frangula purshiana,-8.42123617607722,9.80823878042135,-8.436302137627507,9.811762567960159
Galium trifidum,-8.839016112383442,10.256276610340278,-8.794134292288051,10.246330237594252
Kalmia microphylla var. occidentalis,-1.5432668160174436,7.031380676356541,-1.577385924637416,7.039729523755702
Koeleria macrantha,-1.1186311666475055,7.00018672009114,-1.1240027144789115,6.96461897062008
Lemna minuta,-14.97971706383317,13.988582116383016,-14.922646209182803,13.963505294781209
Lemna trisulca,-7.166624416668789,10.732904333903315,-7.169653663228654,10.748212531437499
Ludwigia palustris,-16.269748885359686,6.808927927853817,-16.310544106474328,6.798934300817098
Lycopus uniflorus,-8.412772840337396,10.734463087370447,-8.432715923395618,10.732484258979873
Lysichiton americanus,-13.96063435643938,5.2527796049152,-13.946070557072234,5.249322953632541
Lysimachia europaea ssp. arctica,-1.6149436115761004,5.7908507945071,-1.6262116977261936,5.771335415943864
Lysimachia thyrsiflora,-0.8337210756769444,6.556123521105231,-0.850577366583438,6.4955628613327585
Nuphar polysepala,-15.919805748677954,8.803727596038737,-15.930123265701807,8.814192645144034
Oenanthe sarmentosa,-7.969523365900709,11.714512835319443,-7.966808466486532,11.737362020548849
Persicaria amphibia,-15.54337333734025,13.35539616710943,-15.495418074205876,13.316734680048926
Pinus monticola,-1.5596027757687267,6.208312577665475,-1.5622597291328932,6.252784659219233
Potamogeton natans,-6.840323539993716,11.204173277975858,-6.807899555109171,11.215727922686476
Potamogeton pusillus,-13.69318968251432,12.620945039594757,-13.674267059044801,12.661194248444573
Pseudotsuga menziesii var. menziesii,-13.978173366875078,10.365991084230924,-13.981582563740263,10.337275970093655
Rhododendron groenlandicum,-1.1082564628823426,5.901001323880367,-1.1542435229690606,5.906004762530994
Rhynchospora alba,-7.705634559783834,10.745062125023194,-7.72126807931041,10.742061706255031
Rubus ursinus,-2.7546888062144426,-2.7995109813328383,-2.769384919808597,-2.776455758376385
Salix lasiandra var. lasiandra,-12.686283787382294,-3.1822825256487435,-12.684869154399449,-3.1995583126861242
Sanicula bipinnatifida,-14.175687226767572,12.186357908021296,-14.136681266437567,12.186054977862723
Scirpus microcarpus,-1.7641809865875457,6.6689410225869965,-1.695388617372613,6.615581248124678
Sparganium emersum,-7.425077403952934,11.43295940989188,-7.378649972183421,11.409630766605765
Sparganium natans,-14.266397199306873,11.610461997364201,-14.27039172823674,11.614213013874155
Spiraea douglasii var. douglasii,-2.1532440862739435,6.519798048215395,-2.2059399081406728,6.498608403443749
Thuja plicata,-16.67825214966902,4.947269802035282,-16.689915545591173,4.9459627174609375
Tsuga heterophylla,-16.491087456798173,4.569493255626976,-16.488411240105975,4.55545547640922
Typha latifolia,-7.611603602245162,9.92577378209709,-7.586253212123139,9.943981686181935
Vaccinium oxycoccos,-0.37945878267668576,6.516104587467731,-0.35058294362215764,6.551159236730218
Veronica scutellata,-0.39071778915896827,6.9205683204526265,-0.3701885062764743,6.895893278068401
Viola minuscula,-7.018587318323271,10.176560501773759,-7.060445548817255,10.167349405015917
Abies grandis,-13.396129487902675,-2.9222890203673684,-13.370640196533675,-2.879096182616276
Acer glabrum var. douglasii,-10.320038303582358,-9.269711898025873,-10.333435020075175,-9.335679595651385
Acer macrophyllum,-6.257956704286421,2.690403875822011,-6.2527126232815835,2.6808087420697886
Achillea millefolium complex,4.584362525756744,-4.140171178502066,4.586599061071956,-4.0782300499777655
Achlys triphylla,-9.600202699106825,-3.747113715864727,-9.58735769615771,-3.6813060137927995
Acmispon denticulatus,-5.723216634925107,-13.155172042235879,-5.722476385440323,-13.150474182535374
Acmispon parviflorus,-6.104835297684161,0.4616008296107026,-6.154859550611731,0.43569256109229343
Actaea rubra,-6.081759367580608,-8.15827536881272,-6.059664488637404,-8.153311646228007
Adenocaulon bicolor,-7.45244720158129,1.3255301010231406,-7.4408664045308,1.30594686914473
Agoseris grandiflora var. leptophylla,2.5204228410095575,-2.847075064799744,2.5124532922512106,-2.8034905463309996
Agrostis capillaris,-4.871233359637874,4.171253888909461,-4.867689024306474,4.147059409238369
Agrostis exarata,-2.83604009548815,1.8244663520650368,-2.832018936127096,1.8356536999212993
Agrostis scabra,-6.670654274424237,-7.623328203810142,-6.664023690367407,-7.604732701573081
Aira praecox,0.48879393305377405,3.91497012007486,0.5380193180330987,3.8922448152539846
Alcea rosea,-9.306669635532154,-6.389674343346543,-9.31324114690016,-6.364128602901357
Alchemilla arvensis,-3.7029038822472393,4.693289468240725,-3.6978619207306997,4.670851569113236
Allium amplectens,-11.395293329812526,-6.022855219204673,-11.360241813620453,-6.003948024315053
Allotropa virgata,-4.032268968631829,2.0444103925627592,-4.000643537930522,2.0773102415558657
Alopecurus pratensis,-9.556512637748133,-10.089421983173718,-9.522154744436722,-10.119075270845215
Amaranthus powellii,-2.814237590191594,1.2490133986106073,-2.831561630223381,1.2822532498399952
Amsinckia menziesii,-6.014338628583524,3.5572467763622897,-5.954264146674739,3.5425607902259175
Anaphalis margaritacea,2.336453361252184,-4.204259980961753,2.3384543873800894,-4.195429379308644
Andromeda polifolia var. polifolia,-6.600608322955767,-9.0841686241343,-6.5446027676145615,-9.078113499965637
Angelica genuflexa,-9.054149653587759,-7.7624065432717515,-9.09467673416868,-7.775222434861898
Anthemis cotula,-2.292023433994898,-10.819097251186674,-2.291393926404271,-10.811054165086741
Anthoxanthum aristatum ssp. aristatum,3.789644750029548,-3.271986903933198,3.8271421871586244,-3.3088998316959133
Anthriscus caucalis,1.4195229443996844,2.038570130442955,1.3980656787830006,2.034486024277406
Aphyllon californicum ssp. californicum,-5.632274535320712,-7.548915410865316,-5.654855204367244,-7.524141685915361
Apocynum androsaemifolium,-4.414635510721714,-9.666207347568303,-4.442791671829921,-9.731431087045182
Aquilegia formosa,-0.4446517495739442,0.5377429395302201,-0.4762271479541063,0.49310515390947246
Arbutus menziesii,-11.646531584845635,0.28427992386932105,-11.659646370841047,0.24942179714141188
Arctium minus,3.1333925359618666,-4.921720711988063,3.143327911150636,-4.969393402812425
Arctostaphylos uva-ursi,-9.659318143669903,-10.690940849247648,-9.719744458607526,-10.678353358068756
