name,x,y,label_x,label_y
A. W. Argue,15.025809012056072,31.602327628848084,15.008994742659507,31.596744007866878
Alexander Agassiz,29.214070697343494,18.701780628200666,29.207165372658995,18.69816881346199
Amy Rowley,10.549676401922659,25.267930988199414,10.596437651347133,25.29831601827474
Andy Lamb,-4.008875783893731,-0.5960642073484221,-4.006760532150993,-0.6021079517575672
Andy Lamb & Donna Gibbs,-33.95289363228761,-7.2530032922297725,-33.949015000232784,-7.314133767062996
BC Hydro - submerged cable,24.543497629650386,12.623229007052766,24.594949579256884,12.61735232958787
C. E. Kasserra,21.34771763235276,-8.792365909819654,21.361545118532437,-8.776172191653567
Charles Newcombe,3.5385267244205214,34.59771378580584,3.5005748873823253,34.61620745729638
Charlie Gibbs,8.999724499697187,-18.938409743751297,8.97911891414038,-18.919912709226974
Claudia E. Kasserra,22.863948178218553,23.40194270999523,22.850578319115556,23.351179664369155
Dan B. Quayle,-33.670752999373775,9.777645975905225,-33.63403054545059,9.78870823764556
Dan Quayle,-19.975939194940718,-22.183813422818837,-19.965144780129,-22.154777646520426
Daniel Kent,18.46520226319361,26.885515598729643,18.477225406711433,26.923812959173674
Donald E. McAllister & M. O. Yesaki,0.5196716887962987,29.85688106423198,0.5229921702746523,29.85013222610066
Donald E. McAllister & M.O Yesaki,2.418595613198507,27.672290082227452,2.4019203791558845,27.662633304641968
Donna Gibbs,-34.30556948693195,6.659775151367947,-34.25196209282786,6.704410286324288
"Fisheries Research Board of Canada, Nanaimo",19.02222033561222,17.162090794571863,19.0371558499591,17.112052953198482
Ian McTaggart-Cowan,-7.592887016459308,28.86921479418224,-7.651885531158197,28.856109894874848
J. M. Ellis,-21.396937367936097,26.989902271222682,-21.375896690889185,27.003626133603404
Jackson W.F. Chu,11.342473426785984,-12.094536485629849,11.328289684554147,-12.143069698591285
Joesphine F.L. Hart,32.07691763742383,10.835778167699544,32.04488292624423,10.844167003572498
John Fleury,22.177837593477342,27.166747297928104,22.17129834603759,27.22308321855967
K.D. Genereux,19.448281783596766,1.9747474254050248,19.41750165014755,1.9746256058019345
Karin Fletcher,-9.256380434462914,-8.93895330090651,-9.278247171341649,-8.947306921655418
Keith Erickson,23.464071774615817,-6.206469388716186,23.44532059658034,-6.192222037295164
Kent Brothers,27.54309217898077,-15.043274824215947,27.4924913796585,-15.051646989339567
Philip Lambert,6.22529988653049,-17.251830678092368,6.250433497865325,-17.227428666869997
Randy Baker,26.67088592982493,20.21132762688966,26.675487123360025,20.23846069082315
Rita M. O'Clair,19.886839146850967,-2.238257776381202,19.85269503874061,-2.238177026544298
Robert Forsyth & Tammy Forsyth,-12.192456533692791,-25.047202398841033,-12.154842086060693,-25.082503163573524
