name,x,y,label_x,label_y
Aziza Cooper,4.097462271039375,-16.704675553818177,4.080648001642809,-16.710047101649582
Galiano Naturalist,-0.49834964251261943,0.8908970875936296,-0.5052549671971178,0.9479679422439974
Keith Riding,1.020956000513797,-17.21346105516914,1.0677172499382708,-17.216490301729007
Nancy Tamblyn,16.32041012860299,6.7350167083490025,16.322525380345727,6.694221487234361
R. Smith,-4.841072020908313,-16.676509042147593,-4.837193388853485,-16.696452125205816
Adam Huggins,6.6276215038937485,7.932183745344786,6.679073453500247,7.946747544711933
Adam Jermakow,-1.709503763986956,12.441025227210266,-1.6956762778072798,12.429757141060174
Andrew Simon,2.22630376412115,6.567442060563781,2.188351927082954,6.550585769657288
B. J. Stacey,-9.15370712937539,-4.283843513460015,-9.174312714932196,-4.294161030483869
B.J. Stacey,-10.315539058989105,7.198327026050783,-10.328908918092104,7.20104192546496
Bridgit Spencer,7.94117815315056,1.6667118242860512,7.977900607073743,1.714667087420426
Burl Jantzen,-11.650819018475142,-3.145844194866931,-11.64002460366342,-3.1485011482310976
Cameron Deckert,-5.9458482735551605,-6.480651753813986,-5.933825130037339,-6.448227768929441
Chad Diakow,8.177041172151887,8.88206444936485,8.18036165363024,8.900987072834369
Chessi Miltner,-12.06237863313598,-0.7380135524035377,-12.079053867178603,-0.741422749268722
Christian Adler,12.440192061400873,-12.09132483871352,12.493799455504966,-12.137311898800238
Christopher King,-9.56536104069739,-6.671260755268749,-9.550425526350512,-6.686894274795325
Dan MacNeal,-9.943461632363272,-2.3595693072616046,-10.00246014706216,-2.374265420855759
Ellyne Geurts,-11.416403688186472,4.919650111241834,-11.395363011139562,4.92106474422468
Jackson W.F. Chu,11.051346266206378,-0.37785657055081784,11.03716252397454,-0.3388506102208132
Jen Kovach,10.082991073714574,-3.759001439996784,10.050956362534968,-3.690209070781851
Joan Septembre,-7.874557676573222,-8.295348409620132,-7.8810969240129705,-8.248920977850618
Karolle Wall,-8.58716587026307,-0.7945923078949336,-8.617946003712287,-0.7985868368248019
Keith Valentine,-11.869268862246027,3.004749934867717,-11.891135599124762,2.9520541130009876
Kevin Toomer,7.417095162927948,-5.177518033899644,7.39834398489247,-5.189181429821796
Kris Krüg,8.99956871697599,-1.5092677452020642,8.948967917653718,-1.5065915285098654
Kristian Sigvardsen,-7.482301152653929,-4.518662578921968,-7.457167541319094,-4.493312188799945
Lauren Magner,-8.353155409470649,2.0148067332071746,-8.348554215935554,2.043682572261703
Liam Steele,-7.227173634557323,8.466193828856508,-7.261317742667681,8.486723111739002
Mark Webber,15.246283762009888,-8.51375133565525,15.283898209641986,-8.555609566149235
Michael Hoebel,0.17838599199943522,-3.5932540600597336,0.19117991864373962,-3.567764768690733
Peter Taylor,-2.881093804081117,10.74921469272881,-2.8899459485708854,10.735817976235992
Peter Thompson & Michael Hoebel,9.277480327457894,-5.492274878115861,9.304334097289244,-5.487030797111023
Richard Harrigan,5.811303571858094,10.785520507014526,5.837647576484085,10.787757042329739
Romayne Galager,-10.248381107653323,-14.210471315677298,-10.223733675204198,-14.197626312728183
Sarah Tweedale,-5.005859381504254,5.996551265744913,-4.9852001738812515,5.997291515229698
Sean Vanderluit,11.780373895307832,-2.2954588281354584,11.79699142491396,-2.3454830810630285
Shera Street,7.626123193047391,4.859596177991027,7.6242658417300895,4.881691056934231
Sophia Silverman,11.132470825337352,1.4024954774076959,11.123291945425155,1.414076274458186
Steph Brulot-Sawchyn,-1.7468274348403738,-10.802259855070792,-1.7582415648707452,-10.810229403829139
Steve Ansell,9.461130721011944,6.980152751760266,9.440289511644329,6.983697087091667
Steve Murray,10.886256393304423,3.2709366924943146,10.880018874963834,3.2749578518553686
Tanya Inglis,-12.12365150419357,1.0693497758979587,-12.161613394740618,1.0759803599547888
