"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Lottia",48752,"Lottia",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","","iNat:55396562",48.959603,-123.507612,"2020-08-02",NA,NA,"Liam Steele","false","needs_id",8
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:55396566",48.959798,-123.506311,"2020-08-02",NA,NA,"Liam Steele","false","research",15
"Platichthys stellatus",83170,"Platichthys stellatus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","","Pleuronectidae","Pleuronectinae","","Platichthys","stellatus","iNat:55397670",48.949501,-123.484155,"2020-08-02",NA,NA,"Liam Steele","false","research",31
"Lottia scutum",129962,"Lottia scutum",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","scutum","iNat:55493290",48.877637,-123.316691,"2020-08-02",NA,NA,"Liam Steele","false","needs_id",8
"Nuttallia obscurata",430211,"Nuttallia obscurata",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","","Tellinoidea","Psammobiidae","","","Nuttallia","obscurata","iNat:55493293",48.959418,-123.50734,"2020-08-02",NA,NA,"Liam Steele","false","research",31
"Lontra canadensis",41777,"Lontra canadensis",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","","Mustelidae","Lutrinae","","Lontra","canadensis","iNat:55615459",48.861938,-123.324304,"2020-08-02",NA,NA,"","false","research",1112
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:55762851",48.900679,-123.407957,"2020-08-07",NA,NA,"Andrew Simon","false","research",71
"Tresus nuttallii",117611,"Tresus nuttallii",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","","Mactroidea","Mactridae","Lutrariinae","","Tresus","nuttallii","iNat:55762852",48.900679,-123.407957,"2020-08-07",NA,NA,"Andrew Simon","false","research",71
"Pagurus granosimanus",127555,"Pagurus granosimanus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","","Pagurus","granosimanus","iNat:55762853",48.900679,-123.407957,"2020-08-07",NA,NA,"Andrew Simon","false","research",71
"Cancer productus",47826,"Cancer productus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Cancer","productus","iNat:55762854",48.900679,-123.407957,"2020-08-07",NA,NA,"Andrew Simon","false","research",71
"Batillaria attramentaria",68783,"Batillaria attramentaria",NA,"Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","","","","Cerithioidea","Batillariidae","","","Batillaria","attramentaria","iNat:56194856",48.896947,-123.405761,"2020-08-11",NA,NA,"Andrew Simon","false","research",NA
"Ruditapes philippinarum",343269,"Ruditapes philippinarum",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","","Veneroidea","Veneridae","Tapetinae","","Ruditapes","philippinarum","iNat:56194863",48.896569,-123.405964,"2020-08-11",NA,NA,"Andrew Simon","false","research",NA
"Nuttallia obscurata",430211,"Nuttallia obscurata",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","","Tellinoidea","Psammobiidae","","","Nuttallia","obscurata","iNat:56373887",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Magallana gigas",605992,"Magallana gigas",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","","Ostreida","","","Ostreoidea","Ostreidae","Crassostreinae","","Magallana","gigas","iNat:56373891",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Embiotocidae",63687,"Embiotocidae",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","","","iNat:56373892",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Oligocottus maculosus",67629,"Oligocottus maculosus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","Psychrolutidae","Oligocottinae","","Oligocottus","maculosus","iNat:56373893",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Embiotocidae",63687,"Embiotocidae",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","","","iNat:56373894",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:56373895",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Artedius lateralis",117529,"Artedius lateralis",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","Psychrolutidae","Oligocottinae","","Artedius","lateralis","iNat:56373896",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Embiotocidae",63687,"Embiotocidae",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","","","iNat:56373897",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Embiotocidae",63687,"Embiotocidae",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","","","iNat:56373898",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:56373899",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Cancer productus",47826,"Cancer productus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Cancer","productus","iNat:56373900",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Embiotocidae",63687,"Embiotocidae",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","","","iNat:56373901",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Magallana gigas",605992,"Magallana gigas",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","","Ostreida","","","Ostreoidea","Ostreidae","Crassostreinae","","Magallana","gigas","iNat:56373902",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","needs_id",90
"Hemigrapsus nudus",48342,"Hemigrapsus nudus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","nudus","iNat:56373903",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Brachyistius frenatus",117553,"Brachyistius frenatus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Brachyistius","frenatus","iNat:56373905",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Embiotoca lateralis",117555,"Embiotoca lateralis",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Embiotoca","lateralis","iNat:56373906",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Phanerodon vacca",1316654,"Phanerodon vacca",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Phanerodon","vacca","iNat:56373907",48.900219,-123.341001,"2020-08-13",NA,NA,"Andrew Simon","false","research",90
"Cymatogaster aggregata",98855,"Cymatogaster aggregata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Cymatogaster","aggregata","iNat:56875043",48.865553,-123.349787,"2020-08-15",NA,NA,"Kevin Toomer","false","research",21
"Cymatogaster aggregata",98855,"Cymatogaster aggregata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Cymatogaster","aggregata","iNat:57099072",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Clinocardium nuttallii",69925,"Clinocardium nuttallii",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","","Cardioidea","Cardiidae","Clinocardiinae","","Clinocardium","nuttallii","iNat:57099073",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Magallana gigas",605992,"Magallana gigas",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","","Ostreida","","","Ostreoidea","Ostreidae","Crassostreinae","","Magallana","gigas","iNat:57099074",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","needs_id",78
"Oligocottus maculosus",67629,"Oligocottus maculosus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","Psychrolutidae","Oligocottinae","","Oligocottus","maculosus","iNat:57099075",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Oligocottus maculosus",67629,"Oligocottus maculosus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","Psychrolutidae","Oligocottinae","","Oligocottus","maculosus","iNat:57099076",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Cymatogaster aggregata",98855,"Cymatogaster aggregata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Cymatogaster","aggregata","iNat:57099077",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Evasterias troschelii",84265,"Evasterias troschelii",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Evasterias","troschelii","iNat:57099080",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Ammodytes personatus",201784,"Ammodytes personatus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Trachinoidei","","","Ammodytidae","","","Ammodytes","personatus","iNat:57099081",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Dermasterias imbricata",63382,"Dermasterias imbricata",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","","Asteropseidae","","","Dermasterias","imbricata","iNat:57099083",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Embiotoca lateralis",117555,"Embiotoca lateralis",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Embiotoca","lateralis","iNat:57099102",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","needs_id",78
"Cymatogaster aggregata",98855,"Cymatogaster aggregata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Cymatogaster","aggregata","iNat:57099105",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Cymatogaster aggregata",98855,"Cymatogaster aggregata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","","Embiotocidae","","","Cymatogaster","aggregata","iNat:57099111",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Dermasterias imbricata",63382,"Dermasterias imbricata",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","","Asteropseidae","","","Dermasterias","imbricata","iNat:57099117",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Actinopterygii",47178,"Actinopterygii",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","","","","","","","","","","iNat:57099135",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","needs_id",78
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:57099138",49.013393,-123.574474,"2020-08-15",NA,NA,"Andrew Simon","false","research",78
"Neogale vison",1264432,"Neogale vison",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","","Mustelidae","Mustelinae","","Neogale","vison","iNat:57099169",49.013215,-123.572176,"2020-08-15",NA,NA,"Andrew Simon","false","research",27
"Xiphister mucosus",67628,"Xiphister mucosus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","","Stichaeidae","Xiphisterinae","","Xiphister","mucosus","iNat:57099177",49.013215,-123.572176,"2020-08-15",NA,NA,"Andrew Simon","false","research",27
"Balanus glandula",81610,"Balanus glandula",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","Thoracicalcarea","Balanomorpha","","","Balanoidea","Balanidae","","","Balanus","glandula","iNat:57128042",49.01399,-123.572717,"2020-08-15",NA,NA,"Andrew Simon","false","research",NA
"Beroe abyssicola",1090851,"Beroe abyssicola",NA,"Animalia","Ctenophora","","","Nuda","","","Beroida","","","","Beroidae","","","Beroe","abyssicola","iNat:57175255",48.899758,-123.441453,"2020-05-09",NA,NA,"Catiemac","false","research",16
"Leuckartiara longicalcar",776381,"Leuckartiara longicalcar",NA,"Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Anthoathecata","Filifera","","","Pandeidae","","","Leuckartiara","longicalcar","iNat:57175835",48.899763,-123.441405,"2020-05-09",NA,NA,"Catiemac","false","research",16
"Aequorea victoria",325995,"Aequorea victoria",NA,"Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","","","Aequoreidae","","","Aequorea","victoria","iNat:57225189",49.013527,-123.572224,"2020-08-16",NA,NA,"Andrew Simon","false","research",19
"Dermasterias imbricata",63382,"Dermasterias imbricata",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","","Asteropseidae","","","Dermasterias","imbricata","iNat:57225195",49.013113,-123.572158,"2020-08-16",NA,NA,"Andrew Simon","false","research",NA
"Anthopleura artemisia",51658,"Anthopleura artemisia",NA,"Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","","Actinioidea","Actiniidae","","","Anthopleura","artemisia","iNat:57301354",48.948855,-123.480867,"2020-08-22",NA,NA,"Stephen Hui","false","research",16
"Strongylocentrotus droebachiensis",120070,"Strongylocentrotus droebachiensis",NA,"Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea","","Camarodonta","","Echinidea","Odontophora","Strongylocentrotidae","","","Strongylocentrotus","droebachiensis","iNat:57789558",48.898705,-123.409311,"2020-08-26",NA,NA,"","false","research",615
"Cucumaria miniata",117695,"Cucumaria miniata",NA,"Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","","Cucumariidae","","","Cucumaria","miniata","iNat:57789633",48.897622,-123.410042,"2020-08-26",NA,NA,"","false","research",10
"Syngnathus californiensis",117570,"Syngnathus californiensis",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Syngnathiformes","Syngnathoidei","","","Syngnathidae","Syngnathinae","","Syngnathus","californiensis","iNat:57789670",48.89677,-123.402488,"2020-08-25",NA,NA,"","false","research",5
"Anthopleura artemisia",51658,"Anthopleura artemisia",NA,"Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","","Actinioidea","Actiniidae","","","Anthopleura","artemisia","iNat:57789768",48.897388,-123.41015,"2020-08-26",NA,NA,"","false","research",5
"Lontra canadensis",41777,"Lontra canadensis",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","","Mustelidae","Lutrinae","","Lontra","canadensis","iNat:57789804",48.876622,-123.315195,"2020-08-26",NA,NA,"","false","research",10
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:57789970",48.897683,-123.409163,"2020-08-26",NA,NA,"","false","research",5
"Serpula columbiana",131207,"Serpula columbiana",NA,"Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","","Serpulidae","","","Serpula","columbiana","iNat:57790054",48.897347,-123.410308,"2020-08-26",NA,NA,"","false","research",30
"Cancer productus",47826,"Cancer productus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Cancer","productus","iNat:57790084",48.897553,-123.409225,"2020-08-26",NA,NA,"","false","research",50
"Nucella lamellosa",117641,"Nucella lamellosa",NA,"Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","","Muricoidea","Muricidae","Ocenebrinae","","Nucella","lamellosa","iNat:57790128",48.897562,-123.409517,"2020-08-26",NA,NA,"","false","research",5
"Mopalia muscosa",117633,"Mopalia muscosa",NA,"Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","","Mopalioidea","Mopaliidae","Mopaliinae","","Mopalia","muscosa","iNat:57790187",48.89813,-123.408996,"2020-08-26",NA,NA,"","false","research",1543
"Magallana gigas",605992,"Magallana gigas",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","","Ostreida","","","Ostreoidea","Ostreidae","Crassostreinae","","Magallana","gigas","iNat:57790226",48.897745,-123.408172,"2020-08-26",NA,NA,"","false","research",100
"Leuckartiara longicalcar",776381,"Leuckartiara longicalcar",NA,"Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Anthoathecata","Filifera","","","Pandeidae","","","Leuckartiara","longicalcar","iNat:58218778",48.871105,-123.389186,"2020-05-26",NA,NA,"Karen Stan","false","research",284
"Phocoena phocoena",41440,"Phocoena phocoena",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","Delphinoidea","Phocoenidae","","","Phocoena","phocoena","iNat:58969738",48.881357,-123.298508,"2020-09-08",NA,NA,"Erin Springinotic","false","research",617
"Phoca vitulina",41708,"Phoca vitulina",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:59082575",49.013335,-123.573211,"2020-09-03",NA,NA,"dante m","false","research",327
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:59198382",48.861899,-123.34816,"2020-09-08",NA,NA,"Bill Halliday","false","research",122
"Metridium",49069,"Metridium",NA,"Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","","Metridioidea","Metridiidae","","","Metridium","","iNat:59840282",48.900817,-123.340492,"2020-04-11",NA,NA,"Tieg Mowbray","false","needs_id",NA
"Echidnocerus foraminatus",1439282,"Echidnocerus foraminatus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","","Echidnocerus","foraminatus","iNat:59901831",48.966037,-123.45378,"2008-05-25",NA,NA,"Jackson W.F. Chu","false","research",1090
"Sebastes proriger",64457,"Sebastes proriger",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","","Scorpaenidae","Sebastinae","","Sebastes","proriger","iNat:59901832",48.968098,-123.468498,"2008-05-24",NA,NA,"Jackson W.F. Chu","false","research",244
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908525",48.912307,-123.328615,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908526",48.912274,-123.32848,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908528",48.912748,-123.328293,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908529",48.912295,-123.328468,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908530",48.913105,-123.32748,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908532",48.912838,-123.327256,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908533",48.912817,-123.327309,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Rhabdocalyptus dawsoni",751673,"Rhabdocalyptus dawsoni",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Lyssacinosida","","","","Rossellidae","","","Rhabdocalyptus","dawsoni","iNat:59908535",48.912522,-123.325318,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908536",48.912126,-123.324658,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908537",48.910981,-123.322885,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908538",48.910684,-123.322564,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908540",48.910645,-123.322579,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908541",48.909701,-123.323444,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908543",48.909836,-123.323511,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908545",48.909709,-123.323489,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908546",48.909267,-123.322596,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908547",48.909723,-123.321492,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908548",48.907851,-123.321112,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908550",48.908123,-123.320836,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908552",48.908413,-123.320519,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908553",48.908654,-123.320092,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
"Aphrocallistes vastus",424651,"Aphrocallistes vastus",NA,"Animalia","Porifera","","","Hexactinellida","Hexasterophora","","Sceptrulophora","","","","Aphrocallistidae","","","Aphrocallistes","vastus","iNat:59908555",48.908502,-123.319893,"2007-10-23",NA,NA,"Jackson W.F. Chu","false","research",NA
