"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Kindbergia praelonga",1122172,"Kindbergia praelonga",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","praelonga","iNat:5993192",48.897735,-123.361906,"2017-04-27",NA,NA,"Andrew Simon","false","needs_id",56
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:5993197",48.897735,-123.361906,"2017-04-27",NA,NA,"Andrew Simon","false","research",56
"Brachythecium frigidum",123270,"Brachythecium frigidum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Brachythecium","frigidum","iNat:6189981",48.897798,-123.361584,"2017-04-27",NA,NA,"Andrew Simon","false","needs_id",48
"Lewinskya rupestris",589145,"Lewinskya rupestris",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Lewinskya","rupestris","iNat:6217927",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Homalothecium aureum",451921,"Homalothecium aureum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","aureum","iNat:6217929",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Grimmia",56120,"Grimmia",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Grimmia","","iNat:6217930",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","needs_id",192
"Imbribryum torenii",622988,"Imbribryum torenii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","torenii","iNat:6217931",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","needs_id",192
"Homalothecium aureum",451921,"Homalothecium aureum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","aureum","iNat:6217932",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","needs_id",192
"Pseudisothecium cristatum",1262637,"Pseudisothecium cristatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","cristatum","iNat:6217933",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Nogopterium gracile",518546,"Nogopterium gracile",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:6217934",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Nogopterium gracile",518546,"Nogopterium gracile",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:6217935",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Bryum canariense",67864,"Bryum canariense",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","canariense","iNat:6217936",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Ceratodon purpureus",123117,"Ceratodon purpureus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Ceratodon","purpureus","iNat:6217938",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Nogopterium gracile",518546,"Nogopterium gracile",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:6217946",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Racomitrium",119160,"Racomitrium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","","iNat:6217948",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","needs_id",192
"Scleropodium obtusifolium",123794,"Scleropodium obtusifolium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","obtusifolium","iNat:6217953",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","needs_id",192
"Amphidium californicum",158304,"Amphidium californicum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Amphidiaceae","","","Amphidium","californicum","iNat:6217958",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Pseudobraunia californica",156472,"Pseudobraunia californica",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hedwigiales","","","","Hedwigiaceae","","","Pseudobraunia","californica","iNat:6217959",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Philonotis fontana",133809,"Philonotis fontana",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","","Bartramiaceae","","","Philonotis","fontana","iNat:6217963",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Homalothecium fulgescens",123819,"Homalothecium fulgescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","fulgescens","iNat:6217964",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Homalothecium nuttallii",67892,"Homalothecium nuttallii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","nuttallii","iNat:6217965",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Homalothecium aureum",451921,"Homalothecium aureum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","aureum","iNat:6217966",48.868752,-123.379126,"2017-05-13",NA,NA,"Andrew Simon","false","research",192
"Dicranum tauricum",161872,"Dicranum tauricum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","tauricum","iNat:6218087",48.9332,-123.483303,"2017-05-14",NA,NA,"Andrew Simon","false","research",57
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:6298747",48.92797,-123.470707,"2017-05-18",NA,NA,"Andrew Simon","false","research",291
"Kindbergia oregana",120909,"Kindbergia oregana",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","oregana","iNat:6298749",48.92797,-123.470707,"2017-05-18",NA,NA,"Andrew Simon","false","research",291
"Racomitrium elongatum",167681,"Racomitrium elongatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","elongatum","iNat:6298766",48.9289,-123.47002,"2017-05-18",NA,NA,"Andrew Simon","false","research",283
"Imbribryum",493287,"Imbribryum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","","iNat:6305072",48.939965,-123.502614,"2017-05-18",NA,NA,"Andrew Simon","false","needs_id",31
"Dicranum fuscescens",123177,"Dicranum fuscescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","fuscescens","iNat:6305081",48.939994,-123.5027,"2017-05-18",NA,NA,"Andrew Simon","false","needs_id",57
"Aulacomnium androgynum",124384,"Aulacomnium androgynum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Aulacomniales","","","","Aulacomniaceae","","","Aulacomnium","androgynum","iNat:6306946",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","research",148
"Homalothecium fulgescens",123819,"Homalothecium fulgescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","fulgescens","iNat:6306959",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","needs_id",148
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:6306964",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","research",148
"Dicranum",123120,"Dicranum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","","iNat:6306980",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","needs_id",148
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:6306982",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","research",148
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","iNat:6306983",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","research",148
"Leucolepis acanthoneura",120870,"Leucolepis acanthoneura",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Leucolepis","acanthoneura","iNat:6306987",48.940346,-123.504353,"2017-05-18",NA,NA,"Andrew Simon","false","research",148
"Ricciocarpos natans",56422,"Ricciocarpos natans",NA,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Ricciocarpos","natans","iNat:6409661",48.869074,-123.371546,"2017-05-28",NA,NA,"Andrew Simon","false","research",21
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:6410324",48.8688,-123.378611,"2017-05-26",NA,NA,"Alex Wright","false","research",500
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:6410332",48.8688,-123.378611,"2017-05-26",NA,NA,"Alex Wright","false","research",500
"Plagiomnium insigne",122705,"Plagiomnium insigne",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:6411190",48.943193,-123.484139,"2017-05-27",NA,NA,"Andrew Simon","false","research",431
"Dichelyma uncinatum",161818,"Dichelyma uncinatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Fontinalaceae","","","Dichelyma","uncinatum","iNat:6411211",48.930867,-123.478042,"2017-05-27",NA,NA,"Andrew Simon","false","research",43
"Pellia neesiana",56461,"Pellia neesiana",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Pelliidae","","Pelliales","","","","Pelliaceae","","","Pellia","neesiana","iNat:6411241",48.943161,-123.484955,"2017-05-27",NA,NA,"Alex Wright","false","research",100
"Ricciocarpos natans",56422,"Ricciocarpos natans",NA,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Ricciocarpos","natans","iNat:6411346",48.939506,-123.471807,"2017-05-27",NA,NA,"Alex Wright","false","research",30
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","iNat:6411951",48.979821,-123.537591,"2017-05-27",NA,NA,"Alex Wright","false","research",140
"Dicranum fuscescens",123177,"Dicranum fuscescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","fuscescens","iNat:6413747",48.9016,-123.35638,"2017-05-23",NA,NA,"Andrew Simon","false","needs_id",130
"Hypnum circinale",125464,"Hypnum circinale",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","circinale","iNat:6413748",48.9016,-123.35638,"2017-05-23",NA,NA,"Andrew Simon","false","research",130
"Plagiothecium undulatum",123586,"Plagiothecium undulatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Plagiotheciaceae","","","Plagiothecium","undulatum","iNat:6425131",48.971231,-123.525875,"2017-05-19",NA,NA,"Andrew Simon","false","research",101
"Homalothecium arenarium",163825,"Homalothecium arenarium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","arenarium","iNat:6425176",48.900697,-123.336124,"2017-05-19",NA,NA,"Andrew Simon","false","needs_id",191
"Homalothecium arenarium",163825,"Homalothecium arenarium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","arenarium","iNat:6425209",48.900697,-123.336124,"2017-05-19",NA,NA,"Andrew Simon","false","needs_id",191
"Sphagnum",54704,"Sphagnum",NA,"Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","","Sphagnaceae","","","Sphagnum","","iNat:6425854",48.98237,-123.554821,"2017-05-27",NA,NA,"judith holm","false","needs_id",21
"Triquetrella californica",154411,"Triquetrella californica",NA,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Triquetrella","californica","iNat:6434810",48.866338,-123.334043,"2017-05-29",NA,NA,"Andrew Simon","false","research",31
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:6469259",48.875574,-123.375267,"2017-05-25",NA,NA,"Ayla M","false","needs_id",129
"Bryaceae",67866,"Bryaceae",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","","","iNat:6472927",48.950912,-123.501152,"2017-05-26",NA,NA,"Ayla M","false","needs_id",1032
"Bryopsida",48372,"Bryopsida",NA,"Plantae","Bryophyta","","","Bryopsida","","","","","","","","","","","","iNat:6472983",48.950943,-123.500697,"2017-05-26",NA,NA,"Ayla M","false","needs_id",1032
"Bryopsida",48372,"Bryopsida",NA,"Plantae","Bryophyta","","","Bryopsida","","","","","","","","","","","","iNat:6473034",48.951188,-123.50146,"2017-05-26",NA,NA,"Ayla M","false","needs_id",516
"Kindbergia oregana",120909,"Kindbergia oregana",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","oregana","iNat:6473392",48.951333,-123.522601,"2017-05-26",NA,NA,"Ayla M","false","research",1032
"Bryopsida",48372,"Bryopsida",NA,"Plantae","Bryophyta","","","Bryopsida","","","","","","","","","","","","iNat:6504976",48.901551,-123.44518,"2017-06-03",NA,NA,"Pamela","false","needs_id",483
"Bryaceae",67866,"Bryaceae",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","","","iNat:6504977",48.901551,-123.44518,"2017-06-03",NA,NA,"Pamela","false","needs_id",483
"Dicranum scoparium",123134,"Dicranum scoparium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","scoparium","iNat:6505006",48.901551,-123.44518,"2017-06-03",NA,NA,"Pamela","false","needs_id",483
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:6505034",48.900592,-123.441018,"2017-06-03",NA,NA,"Pamela","false","research",NA
"Dicranum scoparium",123134,"Dicranum scoparium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","scoparium","iNat:6505053",48.901551,-123.44518,"2017-06-03",NA,NA,"Pamela","false","research",483
"Dicranum scoparium",123134,"Dicranum scoparium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","scoparium","iNat:6505070",48.901551,-123.44518,"2017-06-03",NA,NA,"Pamela","false","needs_id",483
"Plagiomnium insigne",122705,"Plagiomnium insigne",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:6570772",48.998202,-123.567562,"2017-05-27",NA,NA,"Ayla M","false","research",2064
"Plagiomnium insigne",122705,"Plagiomnium insigne",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:6570793",48.997522,-123.567721,"2017-05-27",NA,NA,"Ayla M","false","research",1032
"Bryopsida",48372,"Bryopsida",NA,"Plantae","Bryophyta","","","Bryopsida","","","","","","","","","","","","iNat:6570816",48.997765,-123.567803,"2017-05-27",NA,NA,"Ayla M","false","needs_id",2064
"Bryaceae",67866,"Bryaceae",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","","","iNat:6602001",48.911366,-123.380234,"2017-05-28",NA,NA,"Ayla M","false","needs_id",2064
"Amphidium californicum",158304,"Amphidium californicum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Amphidiaceae","","","Amphidium","californicum","iNat:6665287",48.867474,-123.377216,"2017-06-14",NA,NA,"Andrew Simon","false","needs_id",43
"Riccia fluitans",56415,"Riccia fluitans",NA,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Riccia","fluitans","iNat:6670179",48.982425,-123.554907,"2017-05-27",NA,NA,"judith holm","false","research",43
"Leucolepis acanthoneura",120870,"Leucolepis acanthoneura",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Leucolepis","acanthoneura","iNat:6671373",48.982904,-123.554907,"2017-05-27",NA,NA,"judith holm","false","research",43
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:6714900",48.876599,-123.383267,"2017-06-18",NA,NA,"Andrew Simon","false","research",54
"Dicranum scoparium",123134,"Dicranum scoparium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","scoparium","iNat:6714906",48.876599,-123.383267,"2017-06-18",NA,NA,"Andrew Simon","false","needs_id",54
"Kindbergia oregana",120909,"Kindbergia oregana",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","oregana","iNat:6714907",48.876599,-123.383267,"2017-06-18",NA,NA,"Andrew Simon","false","needs_id",54
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:6714909",48.876662,-123.382376,"2017-06-18",NA,NA,"Andrew Simon","false","research",36
"Rhizomnium glabrescens",85421,"Rhizomnium glabrescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Rhizomnium","glabrescens","iNat:6714910",48.876662,-123.382376,"2017-06-18",NA,NA,"Andrew Simon","false","research",36
"Orthotrichum",67906,"Orthotrichum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Orthotrichum","","iNat:6714917",48.87669,-123.382559,"2017-06-18",NA,NA,"Andrew Simon","false","needs_id",33
"Hypnum circinale",125464,"Hypnum circinale",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","circinale","iNat:6714924",48.876747,-123.381379,"2017-06-18",NA,NA,"Andrew Simon","false","needs_id",35
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","iNat:6714931",48.877015,-123.380649,"2017-06-18",NA,NA,"Andrew Simon","false","research",37
"Polytrichum piliferum",67905,"Polytrichum piliferum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","piliferum","iNat:6714936",48.876182,-123.381346,"2017-06-18",NA,NA,"Andrew Simon","false","research",48
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:6816080",48.874552,-123.383331,"2017-06-16",NA,NA,"Andrew Simon","false","research",87
"Dicranum scoparium",123134,"Dicranum scoparium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","scoparium","iNat:6816213",48.874552,-123.383331,"2017-06-16",NA,NA,"Andrew Simon","false","needs_id",87
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:6817421",48.874552,-123.383331,"2017-06-16",NA,NA,"Andrew Simon","false","research",87
"Dicranum fuscescens",123177,"Dicranum fuscescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","fuscescens","iNat:6818039",48.875251,-123.385756,"2017-06-16",NA,NA,"Andrew Simon","false","needs_id",112
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Rhabdoweisiaceae","","","Dicranoweisia","cirrata","iNat:6818089",48.875364,-123.384597,"2017-06-16",NA,NA,"Andrew Simon","false","research",63
"Dicranum tauricum",161872,"Dicranum tauricum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","tauricum","iNat:7278778",48.876698,-123.379072,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",28
"Dicranum scoparium",123134,"Dicranum scoparium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","scoparium","iNat:7278888",48.876698,-123.378954,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",43
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:7280580",48.876556,-123.380306,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",31
"Orthotrichum columbicum",524294,"Orthotrichum columbicum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Orthotrichum","columbicum","iNat:7280594",48.876768,-123.379533,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",87
"Pulvigera lyellii",1123491,"Pulvigera lyellii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Pulvigera","lyellii","iNat:7280595",48.876768,-123.379533,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",87
"Hypnum circinale",125464,"Hypnum circinale",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","circinale","iNat:7280601",48.875738,-123.378654,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",71
"Plagiomnium insigne",122705,"Plagiomnium insigne",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:7280613",48.875738,-123.378654,"2017-06-20",NA,NA,"Andrew Simon","false","research",71
"Scapania bolanderi",123692,"Scapania bolanderi",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Cephaloziineae","","","Scapaniaceae","","","Scapania","bolanderi","iNat:7280620",48.874298,-123.377795,"2017-06-20",NA,NA,"Andrew Simon","false","research",45
"Plagiothecium undulatum",123586,"Plagiothecium undulatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Plagiotheciaceae","","","Plagiothecium","undulatum","iNat:7280625",48.8736,-123.377913,"2017-06-20",NA,NA,"Andrew Simon","false","research",24
"Porella navicularis",55255,"Porella navicularis",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Porellales","","","","Porellaceae","","","Porella","navicularis","iNat:7280626",48.8736,-123.377913,"2017-06-20",NA,NA,"Andrew Simon","false","research",24
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","iNat:7280627",48.8736,-123.377913,"2017-06-20",NA,NA,"Andrew Simon","false","research",24
"Atrichum selwynii",55331,"Atrichum selwynii",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Atrichum","selwynii","iNat:7280631",48.8742,-123.380134,"2017-06-20",NA,NA,"Andrew Simon","false","needs_id",98
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:8096927",48.898341,-123.343038,"2017-09-24",NA,NA,"Andrew Simon","false","research",24
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:8096967",48.898341,-123.343038,"2017-09-24",NA,NA,"Andrew Simon","false","research",24
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:8096981",48.898341,-123.343038,"2017-09-24",NA,NA,"Andrew Simon","false","research",24
"Rhizomnium glabrescens",85421,"Rhizomnium glabrescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Rhizomnium","glabrescens","iNat:8097225",48.898341,-123.343038,"2017-09-24",NA,NA,"Andrew Simon","false","research",24
"Dicranum howellii",161860,"Dicranum howellii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","howellii","iNat:8594015",48.869419,-123.37751,"2017-10-26",NA,NA,"Andrew Simon","false","needs_id",116
"Plagiothecium undulatum",123586,"Plagiothecium undulatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Plagiotheciaceae","","","Plagiothecium","undulatum","iNat:8601114",48.897481,-123.34498,"2017-10-29",NA,NA,"","false","research",976
"Ricciocarpos natans",56422,"Ricciocarpos natans",NA,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Ricciocarpos","natans","iNat:8898329",48.939779,-123.473142,"2017-08-13",NA,NA,"Tyson Ehlers","false","research",2
"Kindbergia praelonga",1122172,"Kindbergia praelonga",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","praelonga","iNat:8906223",48.945832,-123.490565,"2017-11-20",NA,NA,"Andrew Simon","false","research",165
